,transcript_file,speaker_code,transcript_clean,is_grammatical,labels,age
8298,MacWhinney/021001a.cha,CHI,go get dollar.,-1.0,determiner,34
8299,MacWhinney/021001a.cha,CHI,get chocolate bar.,-1.0,determiner,34
8300,MacWhinney/021001a.cha,CHI,go put in mouth.,-1.0,determiner,34
8301,MacWhinney/021001a.cha,CAR,Marky is asleep.,,,34
8302,MacWhinney/021001a.cha,CHI,another boy is asleep?,1.0,,34
8303,MacWhinney/021001a.cha,CHI,he was getting up and see Marky Rossy.,-1.0,tense_aspect,34
8304,MacWhinney/021001a.cha,CHI,where's the little pictures?,0.0,,34
8305,MacWhinney/021001a.cha,CAR,oh they went of to Los Angeles and they're going to put them in our passport.,,,34
8306,MacWhinney/021001a.cha,CHI,no.,,,34
8307,MacWhinney/021001a.cha,CAR,yeah.,,,34
8308,MacWhinney/021001a.cha,CAR,they're going to put them in out passports and they're going to come back and you can see them.,,,34
8309,MacWhinney/021001a.cha,CHI,I don't want a passport.,1.0,,34
8310,MacWhinney/021001a.cha,CAR,you don't?,,,34
8311,MacWhinney/021001a.cha,CAR,you have to have a passport for Europe.,,,34
8312,MacWhinney/021001a.cha,CAR,do you wanna go to Europe?,,,34
8313,MacWhinney/021001a.cha,CAR,do you wanna go to Europe?,,,34
8314,MacWhinney/021001a.cha,CHI,I don't want a passport.,1.0,,34
8315,MacWhinney/021001a.cha,CAR,oh you don't wanna go to Europe huh?,,,34
8316,MacWhinney/021001a.cha,CHI,ya.,,,34
8317,MacWhinney/021001a.cha,CHI,no.,,,34
8318,MacWhinney/021001a.cha,CHI,I wanna put my little girl here my little girl not my bigger girl.,1.0,,34
8319,MacWhinney/021001a.cha,CAR,where's your bigger girl?,,,34
8320,MacWhinney/021001a.cha,CHI,she's at work.,1.0,,34
8321,MacWhinney/021001a.cha,CAR,she went to work?,,,34
8322,MacWhinney/021001a.cha,CAR,your big mommy girl?,,,34
8323,MacWhinney/021001a.cha,CHI,my big mommy girl went to work.,1.0,,34
8324,MacWhinney/021001a.cha,CAR,okay.,,,34
8325,MacWhinney/021001a.cha,CAR,do you wanna go pee pee now?,,,34
8326,MacWhinney/021001a.cha,CHI,yeah.,,,34
8327,MacWhinney/021001a.cha,CAR,okay.,,,34
8328,MacWhinney/021001a.cha,CHI,no.,,,34
8329,MacWhinney/021001a.cha,CAR,don't take that from Marky.,,,34
8330,MacWhinney/021001a.cha,CAR,give it back to him.,,,34
8331,MacWhinney/021001a.cha,CHI,no.,,,34
8332,MacWhinney/021001a.cha,CAR,that's Marky's.,,,34
8333,MacWhinney/021001a.cha,CAR,let him have it.,,,34
8334,MacWhinney/021001a.cha,CAR,that's a no no Ross.,,,34
8335,MacWhinney/021001a.cha,CAR,you did a bad thing.,,,34
8336,MacWhinney/021001a.cha,CAR,you have to go pee pee.,,,34
8337,MacWhinney/021001a.cha,CHI,okay okay okay.,1.0,,34
8338,MacWhinney/021001a.cha,CHI,I want my blanket and my bottle and my pillow.,1.0,,34
8339,MacWhinney/021001a.cha,CHI,me and Ross and Daddy are going to go to preschool.,1.0,,34
8340,MacWhinney/021001a.cha,CHI,I broke that candle stick.,1.0,,34
8341,MacWhinney/021001a.cha,CHI,I don't broke it in two bits I broke it in one bit.,-1.0,auxiliary,34
8342,MacWhinney/021001a.cha,CHI,I told Mrs Mitchell I see the Great Pumpkin and Charlie Brown.,1.0,,34
8343,MacWhinney/021001a.cha,CAR,what's that?,,,34
8344,MacWhinney/021001a.cha,CHI,I told Mrs Mitchell the Great Pumpkin and Charlie Brown.,-1.0,preposition,34
8345,MacWhinney/021001a.cha,CAR,you want Cherioos with milk?,,,34
8346,MacWhinney/021001a.cha,CHI,no clean cereal.,1.0,,34
8347,MacWhinney/021001a.cha,CAR,what do you want Ross?,,,34
8348,MacWhinney/021001a.cha,CHI,I want something for dinner.,1.0,,34
8349,MacWhinney/021001a.cha,CHI,Cheerios for dinner.,1.0,,34
8350,MacWhinney/021001a.cha,CHI,don't put my pill on my Cherioos.,1.0,,34
8351,MacWhinney/021001a.cha,CHI,you put my pill on my Cherioos.,1.0,,34
8352,MacWhinney/021001a.cha,CHI,get out of here you stupid bagel.,1.0,,34
8353,MacWhinney/021001a.cha,CHI,I wanna listen to Charlie Brown.,1.0,,34
8354,MacWhinney/021001a.cha,CAR,you wanna listen to Charlie Brown?,,,34
8355,MacWhinney/021001a.cha,CHI,mm hm.,1.0,,34
8356,MacWhinney/021001a.cha,CAR,no we're going to wake up and we're going to eat some breakfast.,,,34
8357,MacWhinney/021001a.cha,CHI,no.,,,34
8358,MacWhinney/021001a.cha,CAR,and go to preschool.,,,34
8359,MacWhinney/021001a.cha,CHI,no.,,,34
8360,MacWhinney/021001a.cha,CHI,are we going to see the Hulk?,1.0,,34
8361,MacWhinney/021001a.cha,CHI,are we going to see the Hulk?,1.0,,34
8362,MacWhinney/021001a.cha,CAR,mm hm.,,,34
8363,MacWhinney/021001a.cha,CHI,and then the Hulk is going to be scary on your tv.,1.0,,34
8364,MacWhinney/021001a.cha,CAR,what is Marky doing?,,,34
8365,MacWhinney/021001a.cha,CHI,he's trying to growl.,1.0,,34
8366,MacWhinney/021001a.cha,CAR,what's he doing?,,,34
8367,MacWhinney/021001a.cha,CHI,he's trying to growl.,1.0,,34
8368,MacWhinney/021001a.cha,CAR,oh yeah?,,,34
8369,MacWhinney/021001a.cha,CHI,yeah.,,,34
8370,MacWhinney/021001a.cha,CAR,why's he doing this?,,,34
8371,MacWhinney/021001a.cha,CHI,because he wants to.,1.0,,34
8372,MacWhinney/021001a.cha,CAR,he wants to.,,,34
8373,MacWhinney/021001a.cha,CHI,yeah.,,,34
8374,MacWhinney/021001a.cha,CAR,is he making little sounds?,,,34
8375,MacWhinney/021001a.cha,CAR,do you wanna fight about your clothes?,,,34
8376,MacWhinney/021001a.cha,CHI,I don't wanna fight.,1.0,,34
8377,MacWhinney/021001a.cha,CHI,I want some more grapes.,1.0,,34
8378,MacWhinney/021001a.cha,CHI,I have to go pee pee and don't eat my grapes.,1.0,,34
8379,MacWhinney/021001a.cha,CHI,falling books.,0.0,,34
8380,MacWhinney/021001a.cha,CHI,falling books.,0.0,,34
8381,MacWhinney/021001a.cha,CAR,Marky is a good little friend.,,,34
8382,MacWhinney/021001a.cha,CHI,daddy you're a mean friend.,1.0,,34
8383,MacWhinney/021001a.cha,CAR,you're a monster friend.,,,34
8384,MacWhinney/021001a.cha,CHI,me and Ross are monster friends.,1.0,,34
8385,MacWhinney/021001a.cha,CHI,who's the monster friend Ross?,1.0,,34
8386,MacWhinney/021001a.cha,CHI,your a monster friend.,0.0,,34
8387,MacWhinney/021001a.cha,CHI,we're monster friends?,1.0,,34
8388,MacWhinney/021001a.cha,CHI,no!,,,34
8389,MacWhinney/021001a.cha,CAR,what's wrong?,,,34
8390,MacWhinney/021001a.cha,CAR,oh Marky's taking your train?,,,34
8391,MacWhinney/021001a.cha,CHI,yeah.,,,34
8392,MacWhinney/021001a.cha,CAR,is that your train?,,,34
8393,MacWhinney/021001a.cha,CHI,yeah.,,,34
8394,MacWhinney/021001a.cha,CAR,isn't that nice?,,,34
8395,MacWhinney/021001a.cha,CAR,nice train.,,,34
8396,MacWhinney/021001a.cha,CHI,yeah but Marky's messing up my train.,1.0,,34
8397,MacWhinney/021001a.cha,CAR,he is?,,,34
8398,MacWhinney/021001a.cha,CHI,yeah.,,,34
8399,MacWhinney/021001a.cha,CAR,you can get in one and Marky get in the other.,,,34
8400,MacWhinney/021001a.cha,CHI,ready Mark?,1.0,,34
8401,MacWhinney/021001a.cha,CAR,where you going to go Ross?,,,34
8402,MacWhinney/021001a.cha,CHI,right right through here.,1.0,,34
8403,MacWhinney/021001a.cha,CAR,are you going to go right through there with your train?,,,34
8404,MacWhinney/021001a.cha,CHI,yeah.,,,34
8405,MacWhinney/021001a.cha,CHI,choo choo.,0.0,,34
8406,MacWhinney/021001a.cha,CAR,nice that's a nice little train you got there.,,,34
8407,MacWhinney/021001a.cha,CAR,do you wanna put more people on your train?,,,34
8408,MacWhinney/021001a.cha,CHI,uh?,,,34
8409,MacWhinney/021001a.cha,CAR,you could put a dog on your train.,,,34
8410,MacWhinney/021001a.cha,CHI,okay.,,,34
8411,MacWhinney/021001a.cha,CAR,you could put a dog back here.,,,34
8412,MacWhinney/021001a.cha,CHI,a little doggy.,1.0,,34
8413,MacWhinney/021001a.cha,CAR,and how about a hippo.,,,34
8414,MacWhinney/021001a.cha,CHI,a little doggy.,0.0,,34
8415,MacWhinney/021001a.cha,CAR,put a hippo in it.,,,34
8416,MacWhinney/021001a.cha,CAR,mommy do you wanna see the train?,,,34
8417,MacWhinney/021001a.cha,CHI,a little doggy.,0.0,,34
8418,MacWhinney/021001a.cha,CAR,mommy do you wanna see the train?,,,34
8419,MacWhinney/021001a.cha,CHI,a little one.,0.0,,34
8420,MacWhinney/021001a.cha,CHI,I got elephants and Marky got elephants on.,-1.0,preposition,34
8421,MacWhinney/021001a.cha,CHI,this is wet.,1.0,,34
8422,MacWhinney/021001a.cha,CAR,I put it in the wash.,,,34
8423,MacWhinney/021001a.cha,CHI,you put it in the wash all by yourself.,1.0,,34
8424,MacWhinney/021001a.cha,CHI,you wait for me okay?,1.0,,34
8425,MacWhinney/021001a.cha,CHI,go get the one that's on your bed.,1.0,,34
8426,MacWhinney/021001a.cha,CHI,the one in my bed has milk in it.,1.0,,34
8427,MacWhinney/021001a.cha,CHI,I saw Big Bird at my school and the cat got blood on that.,0.0,,34
8428,MacWhinney/021001a.cha,CHI,are you going to your home?,1.0,,34
8429,MacWhinney/021001a.cha,CHI,but I'm to my home.,-1.0,verb,34
8430,MacWhinney/021001a.cha,CAR,do you wanna make the pumpkin into a pumpkin pie?,,,34
8431,MacWhinney/021001a.cha,CHI,no.,,,34
8432,MacWhinney/021001a.cha,CHI,don't make my pumpkin into a pumpkin pie.,1.0,,34
8433,MacWhinney/021001a.cha,CAR,why not?,,,34
8434,MacWhinney/021001a.cha,CHI,because it'll be dark.,1.0,,34
8435,MacWhinney/021001a.cha,CAR,why don't you want the pumpkin to be made into a pumpkin pie?,,,34
8436,MacWhinney/021001a.cha,CAR,because you don't wanna be a pumpkin pie?,,,34
8437,MacWhinney/021001a.cha,CHI,no that pumpkin don't wanna be a.,-1.0,"sv_agreement, object",34
8438,MacWhinney/021001a.cha,CAR,you don't wanna eat that pumpkin?,,,34
8439,MacWhinney/021001a.cha,CAR,you don't wanna eat it?,,,34
8440,MacWhinney/021001a.cha,CAR,no you like it?,,,34
8441,MacWhinney/021001a.cha,CAR,okay we won't eat it.,,,34
8442,MacWhinney/021001a.cha,CHI,I want it to be a jack o lantern.,1.0,,34
8443,MacWhinney/021001a.cha,CAR,you wanna be a jack o lantern?,,,34
8444,MacWhinney/021001a.cha,CHI,no that pumpkin wanna be a little jack o lantern.,-1.0,sv_agreement,34
8445,Thomas/021005.cha,CHI,oops where my hands gone?,-1.0,"auxiliary, verb",34
8446,Thomas/021005.cha,CHI,whee!,,,34
8447,Thomas/021005.cha,CAR,where have your hands gone?,,,34
8448,Thomas/021005.cha,CHI,yeah.,,,34
8449,Thomas/021005.cha,CAR,I think you've put them down my jumper haven't you?,,,34
8450,Thomas/021005.cha,CHI,yes.,,,34
8451,Thomas/021005.cha,CHI,think so.,0.0,,34
8452,Thomas/021005.cha,CAR,you think so?,,,34
8453,Thomas/021005.cha,CHI,yeah.,,,34
8454,Thomas/021005.cha,CAR,are you warming them?,,,34
8455,Thomas/021005.cha,CHI,yeah.,,,34
8456,Thomas/021005.cha,CAR,right.,,,34
8457,Thomas/021005.cha,CAR,let's change your nappie and then we'll have some lunch.,,,34
8458,Thomas/021005.cha,CAR,would you like a pillow?,,,34
8459,Thomas/021005.cha,CAR,would you like a pillow?,,,34
8460,Thomas/021005.cha,CHI,no.,,,34
8461,Thomas/021005.cha,CAR,Thomas.,,,34
8462,Thomas/021005.cha,CAR,what happened when we were.,,,34
8463,Thomas/021005.cha,CAR,oh be careful.,,,34
8464,Thomas/021005.cha,CAR,what happened when we were coming home today?,,,34
8465,Thomas/021005.cha,CAR,no.,,,34
8466,Thomas/021005.cha,CAR,don't do that.,,,34
8467,Thomas/021005.cha,CAR,because it's going into the glass.,,,34
8468,Thomas/021005.cha,CAR,pop your head on the pillow.,,,34
8469,Thomas/021005.cha,CAR,that's it.,,,34
8470,Thomas/021005.cha,CHI,mhm.,,,34
8471,Thomas/021005.cha,CAR,what happened when we were coming home?,,,34
8472,Thomas/021005.cha,CHI,uh.,,,34
8473,Thomas/021005.cha,CHI,I don't know.,1.0,,34
8474,Thomas/021005.cha,CAR,what about the wind and the hail and the rain?,,,34
8475,Thomas/021005.cha,CAR,it was lovely and sunny when we left.,,,34
8476,Thomas/021005.cha,CHI,juice.,,,34
8477,Thomas/021005.cha,CHI,biscuit.,,,34
8478,Thomas/021005.cha,CAR,yes.,,,34
8479,Thomas/021005.cha,CAR,well what happened.,,,34
8480,Thomas/021005.cha,CAR,we left toddler group and the sun was shining.,,,34
8481,Thomas/021005.cha,CAR,it was gorgeous.,,,34
8482,Thomas/021005.cha,CAR,and we hadn't gone very far and it started raining and hailstoning and it was windy.,,,34
8483,Thomas/021005.cha,CAR,and you were walking.,,,34
8484,Thomas/021005.cha,CAR,you weren't in your pushchair were you?,,,34
8485,Thomas/021005.cha,CHI,no.,,,34
8486,Thomas/021005.cha,CAR,and you asked to go back in.,,,34
8487,Thomas/021005.cha,CAR,and we popped you in the pushchair and put the rain cover on.,,,34
8488,Thomas/021005.cha,CAR,I think the hail was battering your face and it made it sore.,,,34
8489,Thomas/021005.cha,CHI,yeah.,,,34
8490,Thomas/021005.cha,CAR,and Jo gave you a biscuit to stop you crying.,,,34
8491,Thomas/021005.cha,CAR,but you said you didn't want it.,,,34
8492,Thomas/021005.cha,CAR,so what happened to the biscuit?,,,34
8493,Thomas/021005.cha,CHI,Mummy ate it.,1.0,,34
8494,Thomas/021005.cha,CAR,Mummy ate it.,,,34
8495,Thomas/021005.cha,CHI,Mummy ate it all myself.,-1.0,other,34
8496,Thomas/021005.cha,CAR,I ate it all up by myself.,,,34
8497,Thomas/021005.cha,CAR,it was only a tiny piece of biscuit.,,,34
8498,Thomas/021005.cha,CAR,it was about a quarter of a biscuit.,,,34
8499,Thomas/021005.cha,CAR,but.,,,34
8500,Thomas/021005.cha,CHI,I not want it.,-1.0,auxiliary,34
8501,Thomas/021005.cha,CAR,you didn't want it did you?,,,34
8502,Thomas/021005.cha,CHI,mhm.,,,34
8503,Thomas/021005.cha,CAR,oh look.,,,34
8504,Thomas/021005.cha,CAR,Purdie's here.,,,34
8505,Thomas/021005.cha,CHI,hello Purdie.,1.0,,34
8506,Thomas/021005.cha,CHI,hello.,,,34
8507,Thomas/021005.cha,CAR,right.,,,34
8508,Thomas/021005.cha,CAR,lie down again now.,,,34
8509,Thomas/021005.cha,CHI,hello Pussy.,1.0,,34
8510,Thomas/021005.cha,CAR,hello Pussy.,,,34
8511,Thomas/021005.cha,CHI,hello.,,,34
8512,Thomas/021005.cha,CHI,hello chicken.,1.0,,34
8513,Thomas/021005.cha,CAR,you calling Purdie a chicken?,,,34
8514,Thomas/021005.cha,CHI,a chicken.,1.0,,34
8515,Thomas/021005.cha,CHI,I fall over.,-1.0,tense_aspect,34
8516,Thomas/021005.cha,CHI,I not fall over.,-1.0,auxiliary,34
8517,Thomas/021005.cha,CHI,not Jo eat my biscuit?,-1.0,"auxiliary, other",34
8518,Thomas/021005.cha,CAR,no.,,,34
8519,Thomas/021005.cha,CHI,no.,,,34
8520,Thomas/021005.cha,CAR,oh you fell over twice at toddler group didn't you?,,,34
8521,Thomas/021005.cha,CHI,yes.,,,34
8522,Thomas/021005.cha,CAR,what happened?,,,34
8523,Thomas/021005.cha,CAR,the first time you fell off the little tractor and ended up sitting in the trailer didn't you?,,,34
8524,Thomas/021005.cha,CHI,yeah.,,,34
8525,Thomas/021005.cha,CHI,like animal.,-1.0,"subject, verb",34
8526,Thomas/021005.cha,CAR,like an animal.,,,34
8527,Thomas/021005.cha,CAR,yes.,,,34
8528,Thomas/021005.cha,CAR,you were like an animal.,,,34
8529,Thomas/021005.cha,CAR,you were sitting in the trailer.,,,34
8530,Thomas/021005.cha,CAR,and what happened then?,,,34
8531,Thomas/021005.cha,CAR,did you come to Mummy for a cuddle?,,,34
8532,Thomas/021005.cha,CHI,yeah.,,,34
8533,Thomas/021005.cha,CAR,a bit upset weren't you?,,,34
8534,Thomas/021005.cha,CHI,then fall over my scooter.,-1.0,"subject, tense_aspect",34
8535,Thomas/021005.cha,CAR,then you fell over on the scooter.,,,34
8536,Thomas/021005.cha,CAR,you were riding round on the scooter and you fell off it didn't you?,,,34
8537,Thomas/021005.cha,CHI,yeah.,,,34
8538,Thomas/021005.cha,CAR,oh.,,,34
8539,Thomas/021005.cha,CAR,you came to Mummy for another cuddle.,,,34
8540,Thomas/021005.cha,CHI,mhm.,,,34
8541,Thomas/021005.cha,CAR,and who else was there?,,,34
8542,Thomas/021005.cha,CHI,I don't know.,1.0,,34
8543,Thomas/021005.cha,CAR,you don't know?,,,34
8544,Thomas/021005.cha,CHI,no.,,,34
8545,Thomas/021005.cha,CAR,well who picked you up and took you for a little walk?,,,34
8546,Thomas/021005.cha,CAR,you don't know?,,,34
8547,Thomas/021005.cha,CHI,no.,,,34
8548,Thomas/021005.cha,CAR,stop whispering.,,,34
8549,Thomas/021005.cha,CHI,don't know!,0.0,,34
8550,Thomas/021005.cha,CAR,you don't know.,,,34
8551,Thomas/021005.cha,CAR,well what about Lyn.,,,34
8552,Thomas/021005.cha,CHI,yeah.,,,34
