,transcript_file,speaker_code,transcript_clean,is_grammatical,labels,age
14392,Thomas/021011.cha,CHI,got to help fireman.,-1.0,"subject, determiner",34
14393,Thomas/021011.cha,CAR,"help help, fireman.",,,34
14394,Thomas/021011.cha,CAR,I've got a fire on the tablecloth.,,,34
14395,Thomas/021011.cha,CAR,please come quickly.,,,34
14396,Thomas/021011.cha,CHI,I've I've got.,-1.0,object,34
14397,Thomas/021011.cha,CAR,oh I haven't got time to talk to Grandma and Grandad.,,,34
14398,Thomas/021011.cha,CAR,there's a fire to put out.,,,34
14399,Thomas/021011.cha,CAR,quick quick quick quick quick.,,,34
14400,Thomas/021011.cha,CAR,help help.,,,34
14401,Thomas/021011.cha,CHI,I I finished my talking?,-1.0,tense_aspect,34
14402,Thomas/021011.cha,CHI,I going nee nah nee nah.,-1.0,present_progressive,34
14403,Thomas/021011.cha,CAR,you've finished your talking.,,,34
14404,Thomas/021011.cha,CHI,nee nah nee nah.,0.0,,34
14405,Thomas/021011.cha,CAR,you've finished your talking to Grandma and Grandad so you're going to come and rescue me now are you?,,,34
14406,Thomas/021011.cha,CHI,um.,,,34
14407,Thomas/021011.cha,CHI,it's better now.,1.0,,34
14408,Thomas/021011.cha,CHI,I rescue you.,-1.0,tense_aspect,34
14409,Thomas/021011.cha,CHI,Grandma and Grandad.,0.0,,34
14410,Thomas/021011.cha,CHI,stop.,,,34
14411,Thomas/021011.cha,CHI,the chips on fire.,-1.0,verb,34
14412,Thomas/021011.cha,CHI,help.,,,34
14413,Thomas/021011.cha,CAR,help help.,,,34
14414,Thomas/021011.cha,CAR,oh I'm just cooking some chips for Thomas's tea and oh the chip pan has caught on fire.,,,34
14415,Thomas/021011.cha,CAR,it's Aunty Mabel.,,,34
14416,Thomas/021011.cha,CAR,"do you think the firemen will help me, Thomas?",,,34
14417,Thomas/021011.cha,CHI,yes.,,,34
14418,Thomas/021011.cha,CHI,"fire engine's coming, Aunty Mabel.",-1.0,determiner,34
14419,Thomas/021011.cha,CHI,you got fire there.,1.0,,34
14420,Thomas/021011.cha,CAR,on that flower this time.,,,34
14421,Thomas/021011.cha,CHI,yes.,,,34
14422,Thomas/021011.cha,CHI,on your chip.,1.0,,34
14423,Thomas/021011.cha,CHI,it's your chip on fire.,1.0,,34
14424,Thomas/021011.cha,CAR,oh I see.,,,34
14425,Thomas/021011.cha,CAR,you're pretending that the the flower is a chip pan are you?,,,34
14426,Thomas/021011.cha,CHI,I need a big cloth.,1.0,,34
14427,Thomas/021011.cha,CAR,oh right.,,,34
14428,Thomas/021011.cha,CAR,well let's get a tea towel.,,,34
14429,Thomas/021011.cha,CAR,where has it gone?,,,34
14430,Thomas/021011.cha,CAR,there you are.,,,34
14431,Thomas/021011.cha,CAR,that's right.,,,34
14432,Thomas/021011.cha,CAR,that's what you do with chip pan fires isn't it?,,,34
14433,Thomas/021011.cha,CHI,yes.,,,34
14434,Thomas/021011.cha,CHI,pour water on them.,0.0,,34
14435,Thomas/021011.cha,CAR,oh no no no.,,,34
14436,Thomas/021011.cha,CAR,you dampen the tea towel.,,,34
14437,Thomas/021011.cha,CAR,you you run the tea towel under the tap till it's damp.,,,34
14438,Thomas/021011.cha,CAR,and you squeeze out the water and then you throw the cloth onto the chip pan.,,,34
14439,Thomas/021011.cha,CAR,you must stand well back but you throw it on.,,,34
14440,Thomas/021011.cha,CAR,but you never pour hot water uh never pour water onto hot fat especially a chip pan.,,,34
14441,Thomas/021011.cha,CHI,it's warm now.,1.0,,34
14442,Thomas/021011.cha,CAR,the fireman probably used a fire blanket didn't he?,,,34
14443,Thomas/021011.cha,CAR,we have a fire blanket somewhere.,,,34
14444,Thomas/021011.cha,CAR,I think it's.,,,34
14445,Thomas/021011.cha,CAR,oh Thomas!,,,34
14446,Thomas/021011.cha,CAR,oh dear dear.,,,34
14447,Thomas/021011.cha,CAR,oh dear dear.,,,34
14448,Thomas/021011.cha,CAR,I'd forgotten we had a lit candle at the end of the table.,,,34
14449,Thomas/021011.cha,CAR,oh no.,,,34
14450,Thomas/021011.cha,CAR,I shouldn't laugh because that was really very very dangerous.,,,34
14451,Thomas/021011.cha,CHI,that's funny.,1.0,,34
14452,Thomas/021011.cha,CAR,no no.,,,34
14453,Thomas/021011.cha,CAR,it wasn't actually.,,,34
14454,Thomas/021011.cha,CHI,Mummy laughing.,-1.0,present_progressive,34
14455,Thomas/021011.cha,CAR,no.,,,34
14456,Thomas/021011.cha,CAR,"I didn't laugh actually because the tea towel, darling.",,,34
14457,Thomas/021011.cha,CAR,wasn't damp.,,,34
14458,Thomas/021011.cha,CAR,it's just dry and I didn't realize you were going to throw it on top of the candle.,,,34
14459,Thomas/021011.cha,CAR,and the tea towel's on fire now.,,,34
14460,Thomas/021011.cha,CHI,it's not.,1.0,,34
14461,Thomas/021011.cha,CAR,oh dear dear.,,,34
14462,Thomas/021011.cha,CAR,oh.,,,34
14463,Thomas/021011.cha,CHI,your chip's on fire.,1.0,,34
14464,Thomas/021011.cha,CAR,I wasn't quite expecting that.,,,34
14465,Thomas/021011.cha,CHI,"your chip's on fire, Aunty Mabel.",1.0,,34
14466,Thomas/021011.cha,CAR,yes yes.,,,34
14467,Thomas/021011.cha,CHI,nee nah.,0.0,,34
14468,Thomas/021011.cha,CAR,goodness me.,,,34
14469,Thomas/021011.cha,CAR,that took Mummy by surprise.,,,34
14470,Thomas/021011.cha,CHI,that's Mummy's laugh.,1.0,,34
14471,Thomas/021011.cha,CAR,no.,,,34
14472,Thomas/021011.cha,CAR,"I wasn't laughing but it was shock, Thomas.",,,34
14473,Thomas/021011.cha,CAR,it was.,,,34
14474,Thomas/021011.cha,CAR,I was horrified.,,,34
14475,Thomas/021011.cha,CAR,I was shocked at what you'd done.,,,34
14476,Thomas/021011.cha,CAR,"now you only ever put it on the chip pan fire, Thomas.",,,34
14477,Thomas/021011.cha,CHI,oh yes yes.,1.0,,34
14478,Thomas/021011.cha,CAR,I didn't expect you to throw it onto the candle.,,,34
14479,Thomas/021011.cha,CAR,because the candle isn't really a fire.,,,34
14480,Thomas/021011.cha,CAR,it's a it's a special sort of a fire isn't it?,,,34
14481,Thomas/021011.cha,CAR,when the candle's lit.,,,34
14482,Thomas/021011.cha,CHI,it's a fire.,1.0,,34
14483,Thomas/021011.cha,CAR,no.,,,34
14484,Thomas/021011.cha,CAR,it's a candle.,,,34
14485,Thomas/021011.cha,CHI,no.,,,34
14486,Thomas/021011.cha,CHI,it's a fire.,1.0,,34
14487,Thomas/021011.cha,CAR,can you smell the nice smell?,,,34
14488,Thomas/021011.cha,CAR,oops a daisy.,,,34
14489,Thomas/021011.cha,CAR,oh dear.,,,34
14490,Thomas/021011.cha,CAR,it looks like the fire engine has had an accident there.,,,34
14491,Thomas/021011.cha,CAR,has the fire engine crashed?,,,34
14492,Thomas/021011.cha,CHI,yes.,,,34
14493,Thomas/021011.cha,CAR,oh heck.,,,34
14494,Thomas/021011.cha,CAR,oh dear.,,,34
14495,Thomas/021011.cha,CAR,you look shocked now.,,,34
14496,Thomas/021011.cha,CAR,have you just had a fright?,,,34
14497,Thomas/021011.cha,CHI,no.,,,34
14498,Thomas/021011.cha,CHI,nee nah.,0.0,,34
14499,Thomas/021011.cha,CHI,the police car has crashed too.,1.0,,34
14500,Thomas/021011.cha,CAR,oh the police car has crashed too.,,,34
14501,Thomas/021011.cha,CHI,yes.,,,34
14502,Thomas/021011.cha,CAR,why have they both crashed?,,,34
14503,Thomas/021011.cha,CAR,what has happened?,,,34
14504,Thomas/021011.cha,CHI,crashed into a big your big doggy poo.,-1.0,subject,34
14505,Thomas/021011.cha,CAR,"don't be silly, Thomas.",,,34
14506,Thomas/021011.cha,CAR,did they slip on some mud?,,,34
14507,Thomas/021011.cha,CHI,yes.,,,34
14508,Thomas/021011.cha,CAR,did they both skid on some mud on the road because they were going very quickly.,,,34
14509,Thomas/021011.cha,CHI,uh uh dumper truck slipped on the road too.,-1.0,determiner,34
14510,Thomas/021011.cha,CAR,oh dear dear.,,,34
14511,Thomas/021011.cha,CAR,well who is going to rescue them if the the police car.,,,34
14512,Thomas/021011.cha,CAR,luckily the ambulance hasn't crashed has it?,,,34
14513,Thomas/021011.cha,CHI,ambulance.,,,34
14514,Thomas/021011.cha,CHI,I need a crane to lift them up in there.,1.0,,34
14515,Thomas/021011.cha,CAR,I bet you do.,,,34
14516,Thomas/021011.cha,CAR,yes.,,,34
14517,Thomas/021011.cha,CAR,you need something.,,,34
14518,Thomas/021011.cha,CAR,it has been a terrible accident hasn't it?,,,34
14519,Thomas/021011.cha,CHI,I need the breakdown lorry.,1.0,,34
14520,Thomas/021011.cha,CAR,do you?,,,34
14521,Thomas/021011.cha,CAR,well I'll go and see what we can find.,,,34
14522,Thomas/021011.cha,CAR,"would you like to blow the candle out now, Thomas?",,,34
14523,Thomas/021011.cha,CAR,right.,,,34
14524,Thomas/021011.cha,CAR,now don't touch it.,,,34
14525,Thomas/021011.cha,CAR,you leave it there.,,,34
14526,Thomas/021011.cha,CAR,it's like a birthday cake isn't it?,,,34
14527,Thomas/021011.cha,CAR,right.,,,34
14528,Thomas/021011.cha,CAR,now sit still.,,,34
14529,Thomas/021011.cha,CAR,you mustn't touch it.,,,34
14530,Thomas/021011.cha,CAR,are you going to sing happy birthday to somebody?,,,34
14531,Thomas/021011.cha,CHI,no.,,,34
14532,Thomas/021011.cha,CHI,I need blow it.,-1.0,tense_aspect,34
14533,Thomas/021011.cha,CAR,you need to blow it.,,,34
14534,Thomas/021011.cha,CAR,okay.,,,34
14535,Thomas/021011.cha,CAR,oh well done.,,,34
14536,Thomas/021011.cha,CAR,now can you smell that nice smell?,,,34
14537,Thomas/021011.cha,CHI,um.,,,34
14538,Thomas/021011.cha,CAR,it smells beautiful doesn't it?,,,34
14539,Thomas/021011.cha,CAR,right.,,,34
14540,Thomas/021011.cha,CAR,I think it's time we changed you.,,,34
14541,Thomas/021011.cha,CAR,look at the smoke now.,,,34
14542,Thomas/021011.cha,CHI,no.,,,34
14543,Thomas/021011.cha,CHI,I not need to play on the table.,-1.0,auxiliary,34
14544,Thomas/021011.cha,CAR,no.,,,34
14545,Thomas/021011.cha,CAR,you really do need play on the table but I think we could do with getting you changed.,,,34
14546,Thomas/021011.cha,CHI,no no.,1.0,,34
14547,Thomas/021011.cha,CHI,I not need that at all.,-1.0,auxiliary,34
14548,Thomas/021011.cha,CAR,you don't need it at all.,,,34
14549,Thomas/021011.cha,CHI,no.,,,34
14550,Thomas/021011.cha,CHI,no.,,,34
14551,Thomas/021011.cha,CHI,need to play.,-1.0,subject,34
14552,Thomas/021011.cha,CAR,"yes, darling.",,,34
14553,Thomas/021011.cha,CAR,you can carry on playing in a minute.,,,34
14554,Thomas/021011.cha,CAR,but I think we need to get you changed.,,,34
14555,Thomas/021011.cha,CHI,no no no.,1.0,,34
14556,Thomas/021011.cha,CAR,"oh Thomas, don't get upset.",,,34
14557,Thomas/021011.cha,CHI,no no.,1.0,,34
14558,Thomas/021011.cha,CHI,I not need to get down.,-1.0,auxiliary,34
14559,Thomas/021011.cha,CAR,"well listen, darling.",,,34
14560,Thomas/021011.cha,CAR,if we don't get you changed oh then you're going to end up very wet indeed.,,,34
14561,Thomas/021011.cha,CHI,no.,,,34
14562,Thomas/021011.cha,CAR,"oh sweetheart, I know.",,,34
14563,Thomas/021011.cha,CHI,no need them.,-1.0,"subject, auxiliary",34
14564,Thomas/021011.cha,CAR,getting changed.,,,34
14565,Thomas/021011.cha,CAR,you'll have to go upstairs and have a big bath and then you'll be even longer without playing on the table.,,,34
14565,Thomas/021011.cha,CHI,ow.,,,34
14566,Thomas/021011.cha,CAR,now would you like to talk to this little man?,,,34
14567,Thomas/021011.cha,CHI,no.,,,34
14568,Thomas/021011.cha,CAR,no.,,,34
14569,Thomas/021011.cha,CHI,no.,,,34
14570,Thomas/021011.cha,CHI,I not like that at all.,-1.0,auxiliary,34
14571,Thomas/021011.cha,CAR,you don't like it at all.,,,34
14572,Thomas/021011.cha,CHI,no.,,,34
14573,Thomas/021011.cha,CAR,no.,,,34
14574,Thomas/021011.cha,CAR,I'm not going to battle with you.,,,34
14575,Thomas/021011.cha,CHI,"Mummy, it's upside down.",1.0,,34
14576,Thomas/021011.cha,CAR,what's upside down?,,,34
14577,Thomas/021011.cha,CHI,it's I'm upside down.,1.0,,34
14578,Thomas/021011.cha,CHI,me.,,,34
14579,Thomas/021011.cha,CHI,"oh Mummy, I'm.",-1.0,object,34
14580,Thomas/021011.cha,CHI,oh that's not fair.,1.0,,34
14581,Thomas/021011.cha,CAR,what's not fair?,,,34
14582,Thomas/021011.cha,CHI,this.,,,34
14583,Thomas/021011.cha,CHI,no no.,1.0,,34
14584,Thomas/021011.cha,CAR,that little boy that you wouldn't let sit on a car.,,,34
14585,Thomas/021011.cha,CAR,he has just jumped down your vest.,,,34
14586,Thomas/021011.cha,CHI,no no.,1.0,,34
14587,Thomas/021011.cha,CAR,you don't know whether to laugh or cry.,,,34
14588,Thomas/021011.cha,CHI,no.,,,34
14589,Thomas/021011.cha,CAR,shall we put Teletubbies on?,,,34
14590,Thomas/021011.cha,CHI,yes.,,,34
14591,Thomas/021011.cha,CAR,let's just put the picture on.,,,34
14592,Thomas/021011.cha,CHI,oh.,,,34
14593,Thomas/021011.cha,CAR,won't it?,,,34
14594,Thomas/021011.cha,CAR,while we're doing this.,,,34
14595,Thomas/021011.cha,CHI,I need this little chair.,1.0,,34
14596,Thomas/021011.cha,CAR,no.,,,34
14597,Thomas/021011.cha,CAR,you don't need the.,,,34
14598,Thomas/021011.cha,CHI,yes.,,,34
14599,Thomas/021011.cha,CHI,oh I not like that little boy down my dress.,-1.0,auxiliary,34
14600,Thomas/021011.cha,CAR,it's not your dress.,,,34
14601,Thomas/021011.cha,CAR,it's your vest.,,,34
14602,Thomas/021011.cha,CHI,not vest.,-1.0,"subject, verb",34
14603,Thomas/021011.cha,CHI,it's jamajos.,0.0,,34
14604,Thomas/021011.cha,CAR,no.,,,34
14605,Thomas/021011.cha,CAR,that's your vest.,,,34
14606,Thomas/021011.cha,CAR,you wear a little vest don't you?,,,34
14607,Thomas/021011.cha,CAR,"you don't wear dress, Thomas.",,,34
14608,Thomas/021011.cha,CAR,Mummy wears dress.,,,34
14609,Thomas/021011.cha,CAR,Grandma wears dress.,,,34
14610,Thomas/021011.cha,CHI,and Grandad.,1.0,,34
14611,Thomas/021011.cha,CAR,no.,,,34
14612,Thomas/021011.cha,CAR,Grandad doesn't wear dress.,,,34
14613,Thomas/021011.cha,CAR,nor does Daddy or Thomas.,,,34
14614,Thomas/021011.cha,CAR,it's a bit confusing though really because you wear trousers and so does Mummy.,,,34
14615,Thomas/021011.cha,CAR,but Mummy wears dress and you don't.,,,34
14616,Thomas/021011.cha,CAR,Mummy's lucky really isn't she?,,,34
14617,Thomas/021011.cha,CAR,right.,,,34
14618,Thomas/021011.cha,CAR,are you going to just lie down?,,,34
14619,Thomas/021011.cha,CHI,no.,,,34
14620,Thomas/021011.cha,CHI,help.,,,34
14621,Thomas/021011.cha,CHI,out out.,0.0,,34
14622,Thomas/021011.cha,CAR,you sound like a steam train going.,,,34
14623,Thomas/021011.cha,CAR,or a little puppy.,,,34
14624,Thomas/021011.cha,CHI,a train.,0.0,,34
14625,Thomas/021011.cha,CAR,it's a funny noise isn't it?,,,34
14626,Thomas/021011.cha,CAR,what a funny noise.,,,34
14627,Thomas/021011.cha,CAR,um what a funny noise.,,,34
14628,Thomas/021011.cha,CHI,it's a Teletubbie.,1.0,,34
14629,Thomas/021011.cha,CAR,can you see the Teletubbies?,,,34
14630,Thomas/021011.cha,CHI,no.,,,34
14631,Thomas/021011.cha,CHI,can't see them.,0.0,,34
14632,Thomas/021011.cha,CAR,well let's be quicketyquick about this and then we can.,,,34
14633,Thomas/021011.cha,CAR,shall I tell you what has happened?,,,34
14634,Thomas/021011.cha,CHI,yes.,,,34
14635,Thomas/021011.cha,CAR,looks like a little boy's eating.,,,34
14636,Thomas/021011.cha,CAR,um oh I'm not quite sure what he's eating.,,,34
14637,Thomas/021011.cha,CHI,a lemon.,1.0,,34
14638,Thomas/021011.cha,CAR,a lemon.,,,34
14639,Thomas/021011.cha,CAR,no.,,,34
14640,Thomas/021011.cha,CAR,it might be an apple or a piece of toast.,,,34
14641,Thomas/021011.cha,CAR,you know I can't tell what it is their eating.,,,34
14642,Thomas/021011.cha,CAR,I think they're all eating different things actually.,,,34
14643,Thomas/021011.cha,CHI,Teletubbies are there.,-1.0,determiner,34
14644,Thomas/021011.cha,CAR,ah you've seen the video before so you.,,,34
14645,Thomas/021011.cha,CHI,eating Smarties that little boy.,-1.0,other,34
14646,Thomas/021011.cha,CHI,he's eating those Smarties.,1.0,,34
14647,Thomas/021011.cha,CAR,I bet they're not.,,,34
14648,Thomas/021011.cha,CAR,you've just said that.,,,34
14649,Thomas/021011.cha,CHI,I need to wake up.,1.0,,34
14650,Thomas/021011.cha,CAR,you need to wake up do you?,,,34
14651,Thomas/021011.cha,CHI,like Grandad.,1.0,,34
14652,Thomas/021011.cha,CHI,need to wake up now.,-1.0,subject,34
14653,Thomas/021011.cha,CAR,why are you making that silly noise?,,,34
14654,Thomas/021011.cha,CHI,I.,,,34
14655,Thomas/021011.cha,CAR,I've just got rid of the steam iron.,,,34
14656,Thomas/021011.cha,CAR,we've finished doing some ironing so that noise has gone.,,,34
14657,Thomas/021011.cha,CAR,now you're starting up.,,,34
14658,Thomas/021011.cha,CHI,I.,,,34
14659,Thomas/021011.cha,CHI,I not heard that.,-1.0,tense_aspect,34
14660,Thomas/021011.cha,CHI,not hearding it.,-1.0,"subject, tense_aspect",34
14661,Thomas/021011.cha,CAR,right.,,,34
14662,Thomas/021011.cha,CAR,"will you lie down please, Thomas.",,,34
14663,Thomas/021011.cha,CAR,the sooner we get this done the sooner you can go.,,,34
14664,Thomas/021011.cha,CHI,I need.,-1.0,object,34
14665,Thomas/021011.cha,CAR,no.,,,34
14666,Thomas/021011.cha,CAR,would you like a pillow?,,,34
14667,Thomas/021011.cha,CHI,no need it.,-1.0,"subject, auxiliary, other",34
14668,Thomas/021011.cha,CAR,you're propped up with a pillow.,,,34
14669,Thomas/021011.cha,CAR,because listen.,,,34
14670,Thomas/021011.cha,CAR,the longer you're messing about the longer it takes us to do this.,,,34
14671,Thomas/021011.cha,CAR,if you could lie still we could have it done in two minutes couldn't we?,,,34
14672,Thomas/021011.cha,CAR,you're a spot.,,,34
14673,Thomas/021011.cha,CHI,I'm not.,1.0,,34
14674,Thomas/021011.cha,CAR,I'm not.,,,34
14675,Thomas/021011.cha,CAR,I'm not.,,,34
14676,Thomas/021011.cha,CHI,I dirty.,-1.0,verb,34
14677,Thomas/021011.cha,CHI,where's where's Aunty Mabel?,1.0,,34
14678,Thomas/021011.cha,CAR,Aunty Mabel.,,,34
14679,Thomas/021011.cha,CAR,well Aunty Mabel's on in the mornings.,,,34
14680,Thomas/021011.cha,CHI,it's mornings now.,-1.0,plural,34
14681,Thomas/021011.cha,CAR,no.,,,34
14682,Thomas/021011.cha,CAR,it isn't.,,,34
14683,Thomas/021011.cha,CAR,it's just that the Teletubbies are on a video.,,,34
14684,Thomas/021011.cha,CAR,mind you we do have Anuty Mabel on video as well.,,,34
14685,Thomas/021011.cha,CAR,which is your favorite Teletubbie?,,,34
14686,Thomas/021011.cha,CHI,green and Dipsy.,1.0,,34
14687,Thomas/021011.cha,CAR,Dipsy.,,,34
14688,Thomas/021011.cha,CHI,and Noo Noo.,1.0,,34
14689,Thomas/021011.cha,CAR,and Noo Noo.,,,34
14690,Thomas/021011.cha,CHI,Teletubbie Toast Teletubbie Toast.,0.0,,34
14691,Thomas/021011.cha,CHI,naughty Noo Noo.,0.0,,34
14692,Thomas/021011.cha,CAR,well Noo Noo cleans up Tubbie custard and Tubbie Toast when the others have spilt it.,,,34
14693,Thomas/021011.cha,CAR,"do you what I think it is, Thomas?",,,34
14694,Thomas/021011.cha,CHI,yes.,,,34
14695,Thomas/021011.cha,CAR,you're right.,,,34
14696,Thomas/021011.cha,CAR,they're lemons.,,,34
14697,Thomas/021011.cha,CAR,they're lemons.,,,34
14698,Thomas/021011.cha,CAR,I didn't believe you when you said they were lemons.,,,34
14699,Thomas/021011.cha,CAR,it's oranges and lemons isn't it?,,,34
14700,Thomas/021011.cha,CAR,I don't know.,,,34
14701,Thomas/021011.cha,CHI,it's that little one eating lemons.,1.0,,34
14702,Thomas/021011.cha,CAR,yes.,,,34
14703,Thomas/021011.cha,CAR,he is.,,,34
14704,Thomas/021011.cha,CAR,I think it's in Spain.,,,34
14705,Thomas/021011.cha,CAR,"well I think what they've done, Thomas.",,,34
14706,Thomas/021011.cha,CAR,they've picked.,,,34
14707,Thomas/021011.cha,CAR,ah that's an orange.,,,34
14708,Thomas/021011.cha,CAR,they've picked some lemons off the tree.,,,34
14709,Thomas/021011.cha,CAR,and they've picked some oranges and they've put them in a basket.,,,34
14710,Thomas/021011.cha,CAR,but the li the two little boys are now peeling an orange.,,,34
14711,Thomas/021011.cha,CAR,it's an orange they're eating.,,,34
14712,Thomas/021011.cha,CAR,but they certainly did gather some lemons.,,,34
14713,Thomas/021011.cha,CAR,it looks like it's either their Grandfather because they're with a much older man aren't they?,,,34
14714,Thomas/021011.cha,CAR,more like Grandad Beilbie is it?,,,34
14715,Thomas/021011.cha,CAR,yes.,,,34
14716,Thomas/021011.cha,CAR,I don't think Grandad Beilbie has ever been picking oranges and lemons in Spain but.,,,34
14717,Thomas/021011.cha,CHI,Grandad a poorly tummy like me.,-1.0,"verb, other",34
14718,Thomas/021011.cha,CHI,oh Grandad got a poorly tummy.,-1.0,other,34
14719,Thomas/021011.cha,CAR,Grandad has got a poorly tummy.,,,34
14720,Thomas/021011.cha,CHI,yes.,,,34
14721,Thomas/021011.cha,CAR,oh dear.,,,34
14722,Thomas/021011.cha,CHI,Gran Grandad Beilbie better.,-1.0,verb,34
14723,Thomas/021011.cha,CAR,is he better?,,,34
14724,Thomas/021011.cha,CAR,well we haven't seen him for a while have we?,,,34
14725,Thomas/021011.cha,CHI,no.,,,34
14726,Thomas/021011.cha,CHI,it's a long way away.,1.0,,34
14727,Thomas/021011.cha,CHI,Postman Fireman Sam's up in the air.,1.0,,34
14728,Thomas/021011.cha,CAR,Fireman Sam's up in the air.,,,34
14729,Thomas/021011.cha,CAR,well Grandma and Grandad Beilbie do live a long way away.,,,34
14730,Thomas/021011.cha,CAR,Grandma and Grandad Lastname live quite a long way away but they're not quite as far as Grandma and Grandad Beilbie are they?,,,34
14731,Thomas/021011.cha,CAR,there we are.,,,34
14732,Thomas/021011.cha,CAR,we've got a beautiful clean boy again.,,,34
14733,Thomas/021011.cha,CHI,dirty boy.,0.0,,34
14734,Thomas/021011.cha,CAR,you're not a dirty boy.,,,34
14735,Thomas/021011.cha,CHI,yes.,,,34
14736,Thomas/021011.cha,CHI,I am.,1.0,,34
14737,Thomas/021011.cha,CHI,little white van talking.,-1.0,"determiner, present_progressive",34
14738,Thomas/021011.cha,CAR,little white van.,,,34
14739,Thomas/021011.cha,CAR,yes.,,,34
14740,Thomas/021011.cha,CAR,it's just driving away isn't it?,,,34
14741,Thomas/021011.cha,CAR,it has been to the house next to Sue's.,,,34
14742,Thomas/021011.cha,CAR,what do you think it has been doing?,,,34
14743,Thomas/021011.cha,CAR,being doing what?,,,34
14744,Thomas/021011.cha,CHI,Tinky Winky and Po.,0.0,,34
14745,Thomas/021011.cha,CAR,you can see Tinky Winky and Po.,,,34
14746,Thomas/021011.cha,CAR,what are they doing?,,,34
14747,Thomas/021011.cha,CHI,eating Tubbie custard.,1.0,,34
14748,Thomas/021011.cha,CAR,they're eating Tubbie custard are they?,,,34
14749,Thomas/021011.cha,CHI,yes.,,,34
14750,Thomas/021011.cha,CHI,I heard a funny noise.,1.0,,34
14751,Thomas/021011.cha,CAR,did you?,,,34
14752,Thomas/021011.cha,CAR,what did you hear?,,,34
14753,Thomas/021011.cha,CHI,big birds coming out your hair.,-1.0,"present_progressive, preposition",34
14754,Thomas/021011.cha,CHI,big birds coming out your hair.,0.0,,34
14755,Thomas/021011.cha,CAR,big birds are coming out of my hair.,,,34
14756,Thomas/021011.cha,CHI,um.,,,34
14757,Thomas/021011.cha,CHI,a lion.,0.0,,34
14758,Thomas/021011.cha,CAR,and a lion.,,,34
14759,Thomas/021011.cha,CHI,in your hair.,1.0,,34
14760,Thomas/021011.cha,CAR,well that would be a funny noise.,,,34
14761,Thomas/021011.cha,CAR,and I think if Mummy realized that was happening she'd be making a funny noise as well.,,,34
14762,Thomas/021011.cha,CHI,there you are.,1.0,,34
14763,Thomas/021011.cha,CHI,what's that?,1.0,,34
14764,Thomas/021011.cha,CAR,shh trousers on quick.,,,34
14765,Thomas/021011.cha,CHI,La La has come.,1.0,,34
14766,Thomas/021011.cha,CAR,oh Thomas.,,,34
14767,Thomas/021011.cha,CHI,La La's coming there.,1.0,,34
14768,Thomas/021011.cha,CHI,there La La's ball.,-1.0,verb,34
