,transcript_file,speaker_code,transcript_clean,is_grammatical,labels,age
8996,Thomas/021005.cha,CHI,Nana Bealby.,1.0,,34
8997,Thomas/021005.cha,CAR,Nana Bealby and who else?,,,34
8998,Thomas/021005.cha,CHI,no what Purdie.,0.0,,34
8999,Thomas/021005.cha,CAR,well Purdie stays at Grandma's sometimes.,,,34
9000,Thomas/021005.cha,CAR,what about Grandad?,,,34
9001,Thomas/021005.cha,CHI,Grandad Bealby.,1.0,,34
9002,Thomas/021005.cha,CAR,Grandad Bealby.,,,34
9003,Thomas/021005.cha,CHI,train driver doing.,-1.0,"determiner, present_progressive, object",34
9004,Thomas/021005.cha,CAR,well I think the train driver must be a bit hungry now.,,,34
9005,Thomas/021005.cha,CAR,is it time for the train driver's lunch?,,,34
9006,Thomas/021005.cha,CAR,oh you're rolling up your sleeves?,,,34
9007,Thomas/021005.cha,CHI,mhm.,,,34
9008,Thomas/021005.cha,CAR,does that mean you mean business?,,,34
9009,Thomas/021005.cha,CHI,mhm.,,,34
9010,Thomas/021005.cha,CHI,I been Tesco.,-1.0,"auxiliary, preposition",34
9011,Thomas/021005.cha,CAR,you wanna kiss me?,,,34
9012,Thomas/021005.cha,CHI,I been Tesco.,-1.0,"auxiliary, preposition",34
9013,Thomas/021005.cha,CAR,oh you've been to Tesco.,,,34
9014,Thomas/021005.cha,CHI,yeah.,,,34
9015,Thomas/021005.cha,CAR,I thought you said you wanted to kiss me.,,,34
9016,Thomas/021005.cha,CAR,you've been to Tesco on the train?,,,34
9017,Thomas/021005.cha,CHI,mhm.,,,34
9018,Thomas/021005.cha,CAR,ah.,,,34
9019,Thomas/021005.cha,CAR,oh you've given me a kiss anyway.,,,34
9020,Thomas/021005.cha,CHI,I got some sandwiches.,1.0,,34
9021,Thomas/021005.cha,CAR,have you?,,,34
9022,Thomas/021005.cha,CHI,mhm.,,,34
9023,Thomas/021005.cha,CAR,from Tesco.,,,34
9024,Thomas/021005.cha,CHI,yeah.,,,34
9025,Thomas/021005.cha,CAR,"did you get them for lunch, Thomas?",,,34
9026,Thomas/021005.cha,CHI,yeah.,,,34
9027,Thomas/021005.cha,CAR,that sounds nice.,,,34
9028,Thomas/021005.cha,CHI,yeah.,,,34
9029,Thomas/021005.cha,CHI,my train driver man.,-1.0,verb,34
9030,Thomas/021005.cha,CAR,well I went to the baker's in Heaton Mersey and got some sausage rolls for our lunch.,,,34
9031,Thomas/021005.cha,CHI,thanks.,,,34
9032,Thomas/021005.cha,CHI,that's my my train driver dinner.,1.0,,34
9033,Thomas/021005.cha,CAR,it is.,,,34
9034,Thomas/021005.cha,CAR,would you like some coleslaw with that?,,,34
9035,Thomas/021005.cha,CHI,um no.,1.0,,34
9036,Thomas/021005.cha,CAR,no.,,,34
9037,Thomas/021005.cha,CAR,what about some Quavers?,,,34
9038,Thomas/021005.cha,CHI,no.,,,34
9039,Thomas/021005.cha,CHI,yes.,,,34
9040,Thomas/021005.cha,CAR,yes.,,,34
9041,Thomas/021005.cha,CAR,I thought you might have Quavers.,,,34
9042,Thomas/021005.cha,CAR,are you sure you don't want some coleslaw?,,,34
9043,Thomas/021005.cha,CHI,no.,,,34
9044,Thomas/021005.cha,CAR,"there you are, sweetheart.",,,34
9045,Thomas/021005.cha,CHI,like some Quavers.,-1.0,"subject, auxiliary",34
9046,Thomas/021005.cha,CAR,would you?,,,34
9047,Thomas/021005.cha,CHI,yeah.,,,34
9048,Thomas/021005.cha,CAR,what do you say?,,,34
9049,Thomas/021005.cha,CHI,and pastry.,0.0,,34
9050,Thomas/021005.cha,CAR,it's pastry.,,,34
9051,Thomas/021005.cha,CAR,yes.,,,34
9052,Thomas/021005.cha,CHI,I not like pastry.,-1.0,auxiliary,34
9053,Thomas/021005.cha,CAR,"you do sometimes, Thomas.",,,34
9054,Thomas/021005.cha,CAR,there you are.,,,34
9055,Thomas/021005.cha,CAR,well you must eat some of the pastry.,,,34
9056,Thomas/021005.cha,CAR,the whole idea of having sausage rolls rather than just sausages.,,,34
9057,Thomas/021005.cha,CHI,mhm.,,,34
9058,Thomas/021005.cha,CAR,I'm going to pinch a Quaver for me.,,,34
9059,Thomas/021005.cha,CHI,mhm.,,,34
9060,Thomas/021005.cha,CHI,"look, Mummy.",1.0,,34
9061,Thomas/021005.cha,CHI,got a sausage in my mouth.,-1.0,subject,34
9062,Thomas/021005.cha,CAR,have you got a sausage roll in your mouth?,,,34
9063,Thomas/021005.cha,CHI,like a sandwich.,-1.0,"subject, auxiliary",34
9064,Thomas/021005.cha,CAR,a sandwich?,,,34
9065,Thomas/021005.cha,CHI,mhm.,,,34
9066,Thomas/021005.cha,CAR,I'm sorry we haven't got sandwiches today.,,,34
9067,Thomas/021005.cha,CAR,we had sandwiches yesterday.,,,34
9068,Thomas/021005.cha,CAR,who came for lunch yesterday?,,,34
9069,Thomas/021005.cha,CHI,Sister Eileen.,1.0,,34
9070,Thomas/021005.cha,CAR,who?,,,34
9071,Thomas/021005.cha,CHI,Sister Eileen.,1.0,,34
9072,Thomas/021005.cha,CAR,Sister Eileen.,,,34
9073,Thomas/021005.cha,CAR,no.,,,34
9074,Thomas/021005.cha,CAR,Sister Eileen came a while ago.,,,34
9075,Thomas/021005.cha,CAR,no.,,,34
9076,Thomas/021005.cha,CAR,yesterday.,,,34
9077,Thomas/021005.cha,CAR,who came to play?,,,34
9078,Thomas/021005.cha,CAR,and stayed for lunch?,,,34
9079,Thomas/021005.cha,CHI,Jo and Becky.,1.0,,34
9080,Thomas/021005.cha,CAR,Jo and Becky.,,,34
9081,Thomas/021005.cha,CAR,and we had sandwiches.,,,34
9082,Thomas/021005.cha,CHI,mhm.,,,34
9083,Thomas/021005.cha,CAR,and some salad and some coleslaw.,,,34
9084,Thomas/021005.cha,CHI,and Quavers.,1.0,,34
9085,Thomas/021005.cha,CAR,you had some Quavers didn't you?,,,34
9086,Thomas/021005.cha,CAR,and then what about dessert?,,,34
9087,Thomas/021005.cha,CHI,chocolate mousse.,1.0,,34
9088,Thomas/021005.cha,CAR,chocolate mousse.,,,34
9089,Thomas/021005.cha,CHI,mhm.,,,34
9090,Thomas/021005.cha,CAR,and then in the afternoon you had some fruit and some biscuits didn't you?,,,34
9091,Thomas/021005.cha,CHI,mhm.,,,34
9092,Thomas/021005.cha,CAR,you ate an apple.,,,34
9093,Thomas/021005.cha,CHI,Becky not want cheese.,-1.0,auxiliary,34
9094,Thomas/021005.cha,CAR,she didn't want her cheese did she?,,,34
9095,Thomas/021005.cha,CHI,no.,,,34
9096,Thomas/021005.cha,CAR,because you had some little cheese sandwiches.,,,34
9097,Thomas/021005.cha,CHI,mhm.,,,34
9098,Thomas/021005.cha,CAR,but Mummy had also cut some cheese into cubes hadn't she?,,,34
9099,Thomas/021005.cha,CHI,mhm.,,,34
9100,Thomas/021005.cha,CAR,because you had soft cheese on your sandwiches.,,,34
9101,Thomas/021005.cha,CAR,Dairylea spreading cheese.,,,34
9102,Thomas/021005.cha,CAR,but Mummy had cut some cheese into cubes and you ate yours didn't you?,,,34
9103,Thomas/021005.cha,CAR,but Becky didn't want that.,,,34
9104,Thomas/021005.cha,CAR,"she's quite a bit younger than you though, Thomas.",,,34
9105,Thomas/021005.cha,CHI,yeah.,,,34
9106,Thomas/021005.cha,CHI,I like Mummy train driver said.,-1.0,determiner,34
9107,Thomas/021005.cha,CAR,did I sound like the train driver?,,,34
9108,Thomas/021005.cha,CHI,the train driver said I like you.,1.0,,34
9109,Thomas/021005.cha,CAR,you like me?,,,34
9110,Thomas/021005.cha,CHI,mhm.,,,34
9111,Thomas/021005.cha,CHI,my train driver man.,0.0,,34
9112,Thomas/021005.cha,CAR,"does that taste good, Thomas?",,,34
9113,Thomas/021005.cha,CHI,yeah.,,,34
9114,Thomas/021005.cha,CAR,oh your lip's a bit sore isn't it?,,,34
9115,Thomas/021005.cha,CAR,you fell last night and you banged your head on a paving stone.,,,34
9116,Thomas/021005.cha,CHI,yeah.,,,34
9117,Thomas/021005.cha,CAR,and you fell on the gravel didn't you?,,,34
9118,Thomas/021005.cha,CAR,and you cut your lip and your mouth and your cheek.,,,34
9119,Thomas/021005.cha,CAR,and your hand.,,,34
9120,Thomas/021005.cha,CHI,mhm.,,,34
9121,Thomas/021005.cha,CAR,and your knee.,,,34
9122,Thomas/021005.cha,CHI,mhm.,,,34
9123,Thomas/021005.cha,CAR,you were in a poor way last night weren't you?,,,34
9124,Thomas/021005.cha,CHI,yeah.,,,34
9125,Thomas/021005.cha,CAR,taste good?,,,34
9126,Thomas/021005.cha,CHI,mhm.,,,34
9127,Thomas/021005.cha,CHI,Friday.,,,34
9128,Thomas/021005.cha,CHI,the cupboard's going away this night.,1.0,,34
9129,Thomas/021005.cha,CAR,what?,,,34
9130,Thomas/021005.cha,CHI,mhm.,,,34
9131,Thomas/021005.cha,CAR,you've just said.,,,34
9132,Thomas/021005.cha,CAR,Friday.,,,34
9133,Thomas/021005.cha,CAR,the cupboard's going away this night.,,,34
9134,Thomas/021005.cha,CAR,Friday morning at eleven o'clock this cupboard is going isn't it?,,,34
9135,Thomas/021005.cha,CHI,mhm.,,,34
9136,Thomas/021005.cha,CAR,it's being moved.,,,34
9137,Thomas/021005.cha,CAR,somebody's coming in a big van.,,,34
9138,Thomas/021005.cha,CHI,mhm.,,,34
9139,Thomas/021005.cha,CAR,to take it away.,,,34
9140,Thomas/021005.cha,CHI,Sister Sister Eileen's dad.,0.0,,34
9141,Thomas/021005.cha,CAR,it's going to Sister Eileen's house.,,,34
9142,Thomas/021005.cha,CHI,mhm.,,,34
9143,Thomas/021005.cha,CAR,did you say Sister Eileen's dad?,,,34
9144,Thomas/021005.cha,CHI,mhm.,,,34
9145,Thomas/021005.cha,CAR,I don't think it's her dad coming to pick it up.,,,34
9146,Thomas/021005.cha,CAR,but somebody's certainly coming to take it away.,,,34
9147,Thomas/021005.cha,CAR,oh you're going to miss playing in your cupboard aren't you?,,,34
9148,Thomas/021005.cha,CHI,mhm.,,,34
9149,Thomas/021005.cha,CAR,so what day is it today?,,,34
9150,Thomas/021005.cha,CAR,Tuesday.,,,34
9151,Thomas/021005.cha,CHI,it's Friday.,1.0,,34
9152,Thomas/021005.cha,CAR,no.,,,34
9153,Thomas/021005.cha,CAR,it's not Friday.,,,34
9154,Thomas/021005.cha,CAR,it's Tuesday.,,,34
9155,Thomas/021005.cha,CAR,you've got today and tomorrow.,,,34
9156,Thomas/021005.cha,CAR,Wednesday.,,,34
9157,Thomas/021005.cha,CAR,and the day after.,,,34
9158,Thomas/021005.cha,CAR,Thursday.,,,34
9159,Thomas/021005.cha,CHI,yeah.,,,34
9160,Thomas/021005.cha,CAR,so you've got today tomorrow Thursday.,,,34
9161,Thomas/021005.cha,CAR,you've got three almost well it's about three days to play with it.,,,34
9162,Thomas/021005.cha,CAR,and then on Friday Mummy's going to have to empty things out of it and give it a good clean up.,,,34
9163,Thomas/021005.cha,CAR,hasn't she?,,,34
9164,Thomas/021005.cha,CHI,mhm.,,,34
9165,Thomas/021005.cha,CAR,then it's going.,,,34
9166,Thomas/021005.cha,CHI,mhm.,,,34
9167,Thomas/021005.cha,CAR,oh what will Thomas play with then?,,,34
9168,Thomas/021005.cha,CHI,something else.,1.0,,34
9169,Thomas/021005.cha,CHI,something else.,1.0,,34
9170,Thomas/021005.cha,CAR,you'll play with something else will you?,,,34
9171,Thomas/021005.cha,CHI,yeah.,,,34
9172,Thomas/021005.cha,CAR,there's nothing else though with cupboard doors on that you can use like you do with that.,,,34
9173,Thomas/021005.cha,CAR,ah.,,,34
9174,Thomas/021005.cha,CHI,yeah.,,,34
9175,Thomas/021005.cha,CHI,what's this?,1.0,,34
9176,Thomas/021005.cha,CHI,where's my boxes?,0.0,,34
9177,Thomas/021005.cha,CAR,yes.,,,34
9178,Thomas/021005.cha,CAR,what are we going to do with all your boxes?,,,34
9179,Thomas/021005.cha,CHI,put them in shapes.,1.0,,34
9180,Thomas/021005.cha,CAR,put them in shapes?,,,34
9181,Thomas/021005.cha,CHI,yeah.,,,34
9182,Thomas/021005.cha,CAR,you use them to build shapes with at the moment don't you?,,,34
9183,Thomas/021005.cha,CAR,when you were a baby we had that cupboard through there.,,,34
9184,Thomas/021005.cha,CHI,mhm.,,,34
9185,Thomas/021005.cha,CAR,and then about the time.,,,34
9186,Thomas/021005.cha,CAR,I can't actually remember what happened when you started walking.,,,34
9187,Thomas/021005.cha,CAR,I don't think you really tried to open the cupboards.,,,34
9188,Thomas/021005.cha,CAR,I can't remember.,,,34
9189,Thomas/021005.cha,CAR,but then we had the fireplace put in didn't we?,,,34
9190,Thomas/021005.cha,CHI,mhm.,,,34
9191,Thomas/021005.cha,CAR,you hadn't been walking all that long when we had the fireplace put in.,,,34
9192,Thomas/021005.cha,CAR,and we moved that cupboard through here and we let you play with it.,,,34
9193,Thomas/021005.cha,CHI,mhm.,,,34
9194,Thomas/021005.cha,CAR,and you've played with it ever since haven't you?,,,34
9195,Thomas/021005.cha,CHI,mhm.,,,34
9196,Thomas/021005.cha,CAR,you're going to miss it.,,,34
9197,Thomas/021005.cha,CHI,mhm.,,,34
9198,Thomas/021005.cha,CAR,aah.,,,34
9199,Thomas/021005.cha,CHI,wanna play a helicopter.,-1.0,"subject, tense_aspect",34
9200,Thomas/021005.cha,CAR,you wanna play with your helicopter?,,,34
9201,Thomas/021005.cha,CHI,yes.,,,34
9202,Thomas/021005.cha,CAR,now?,,,34
9203,Thomas/021005.cha,CHI,yeah.,,,34
9204,Thomas/021005.cha,CHI,fly up the sky.,0.0,,34
9205,Thomas/021005.cha,CAR,the helicopter go flies up to the sky does it?,,,34
9206,Thomas/021005.cha,CHI,yeah.,,,34
9207,Thomas/021005.cha,CHI,okay.,,,34
9208,Thomas/021005.cha,CAR,you enjoying those Quavers?,,,34
9209,Thomas/021005.cha,CHI,no.,,,34
9210,Thomas/021005.cha,CHI,it's a suitsuit.,0.0,,34
9211,Thomas/021005.cha,CAR,what's a suitsuit.,,,34
9212,Thomas/021005.cha,CHI,over there is the suitsuit.,0.0,,34
9213,Thomas/021005.cha,CAR,pardon?,,,34
9214,Thomas/021005.cha,CHI,my Quaver's a suitsuit.,0.0,,34
9215,Thomas/021005.cha,CAR,your Quaver's a suitsuit?,,,34
9216,Thomas/021005.cha,CHI,yeah.,,,34
9217,Thomas/021005.cha,CAR,"what're suitsuits, Thomas?",,,34
9218,Thomas/021005.cha,CHI,I don't know.,1.0,,34
9219,Thomas/021005.cha,CAR,no.,,,34
9220,Thomas/021005.cha,CAR,I don't know either.,,,34
9221,Thomas/021005.cha,CAR,I think you just made it up.,,,34
9222,Thomas/021005.cha,CHI,a a giraffe is suitsuit.,-1.0,determiner,34
9223,Thomas/021005.cha,CAR,pardon?,,,34
9224,Thomas/021005.cha,CHI,giraffe is suitsuit.,-1.0,determiner,34
9225,Thomas/021005.cha,CAR,a giraffe?,,,34
9226,Thomas/021005.cha,CHI,mhm.,,,34
9227,Thomas/021005.cha,CHI,my dustbin lorry.,0.0,,34
9228,Thomas/021005.cha,CAR,are you?,,,34
9229,Thomas/021005.cha,CAR,you're eating those crisps very noisily.,,,34
9230,Thomas/021005.cha,CAR,aren't you?,,,34
9231,Thomas/021005.cha,CAR,you're being a noisy boy.,,,34
9232,Thomas/021005.cha,CAR,and after we've had lunch Mummy has got some cleaning up to do.,,,34
9233,Thomas/021005.cha,CHI,mhm.,,,34
9234,Thomas/021005.cha,CAR,and then shall we see if we can go for another little walk?,,,34
9235,Thomas/021005.cha,CAR,if it's not raining too hard.,,,34
9236,Thomas/021005.cha,CHI,boo.,,,34
9237,Thomas/021005.cha,CAR,you're just making up silly words and I'm trying to have a conversation with you.,,,34
9238,Thomas/021005.cha,CHI,my say boo boo.,-1.0,"subject, sv_agreement",34
9239,Thomas/021005.cha,CHI,um.,,,34
9240,Thomas/021005.cha,CAR,"I tell you what we'll have to do, Thomas.",,,34
9241,Thomas/021005.cha,CAR,we'll have to ask Lyn.,,,34
9242,Thomas/021005.cha,CHI,yeah.,,,34
9243,Thomas/021005.cha,CAR,if her and Ben and Charlotte wanna go to the airport again one day.,,,34
9244,Thomas/021005.cha,CAR,because we had a lot of fun that day we went didn't we?,,,34
9245,Thomas/021005.cha,CHI,mhm.,,,34
9246,Thomas/021005.cha,CAR,shall we try and do that?,,,34
9247,Thomas/021005.cha,CHI,mhm.,,,34
9248,Thomas/021005.cha,CHI,more suitsuits.,0.0,,34
9249,Thomas/021005.cha,CHI,more suitsuits.,0.0,,34
9250,Thomas/021005.cha,CAR,I don't know what you mean when you say suitsuits.,,,34
9251,Thomas/021005.cha,CHI,no.,,,34
9252,Thomas/021005.cha,CAR,I don't think you know what you mean either do you?,,,34
9253,Thomas/021005.cha,CHI,psh.,,,34
9254,Thomas/021005.cha,CHI,dustbin wagon said.,-1.0,determiner,34
9255,Thomas/021005.cha,CAR,oh is that what the dustbin wagon said?,,,34
9256,Thomas/021005.cha,CAR,is that noise he makes when he's lifting up the bags?,,,34
