,transcript_file,speaker_code,transcript_clean,is_grammatical,labels,age
12457,NewEngland/32/19.cha,CAR,ah!,,,32
12458,NewEngland/32/19.cha,CAR,wanna see the last pages?,,,32
12459,NewEngland/32/19.cha,CHI,yeah.,,,32
12460,NewEngland/32/19.cha,CAR,mommy makes breakfast.,,,32
12461,NewEngland/32/19.cha,CAR,see the cup and the saucer.,,,32
12462,NewEngland/32/19.cha,CAR,and the fork and the knife.,,,32
12463,NewEngland/32/19.cha,CAR,know what this is on the plate?,,,32
12464,NewEngland/32/19.cha,CHI,what?,,,32
12465,NewEngland/32/19.cha,CAR,know what kind of food that is?,,,32
12466,NewEngland/32/19.cha,CHI,what?,,,32
12467,NewEngland/32/19.cha,CAR,do you know what that is?,,,32
12468,NewEngland/32/19.cha,CHI,I don't know.,1.0,,32
12469,NewEngland/32/19.cha,CAR,it's an egg.,,,32
12470,NewEngland/32/19.cha,CAR,who eats eggs in our house?,,,32
12471,NewEngland/32/19.cha,CHI,uh does Prissy does?,1.0,,32
12472,NewEngland/32/19.cha,CAR,Prissy does.,,,32
12473,NewEngland/32/19.cha,CHI,does do I do?,-1.0,object,32
12474,NewEngland/32/19.cha,CAR,I don't think I've ever seen you eat an egg cooked like this.,,,32
12475,NewEngland/32/19.cha,CAR,daddy eats them like that though.,,,32
12476,NewEngland/32/19.cha,CHI,and I do too.,1.0,,32
12477,NewEngland/32/19.cha,CAR,and there's an egg beater and milk and butter and a tablecloth.,,,32
12478,NewEngland/32/19.cha,CAR,Matty.,,,32
12479,NewEngland/32/19.cha,CAR,okay.,,,32
12480,NewEngland/32/19.cha,CAR,oh look at the kids!,,,32
12481,NewEngland/32/19.cha,CAR,they're look like they're having a ball.,,,32
12482,NewEngland/32/19.cha,CAR,what are they doing in this picture?,,,32
12483,NewEngland/32/19.cha,CHI,I don't know.,1.0,,32
12484,NewEngland/32/19.cha,CAR,he's digging with his pail and his shovel.,,,32
12485,NewEngland/32/19.cha,CAR,and these folks are digging digging they're playing on the see saw marjorie daw.,,,32
12486,NewEngland/32/19.cha,CAR,ah and what's this over here?,,,32
12487,NewEngland/32/19.cha,CHI,I don't know.,1.0,,32
12488,NewEngland/32/19.cha,CAR,you don't know.,,,32
12489,NewEngland/32/19.cha,CHI,a wagon.,0.0,,32
12490,NewEngland/32/19.cha,CAR,a wagon.,,,32
12491,NewEngland/32/19.cha,CAR,who has a wagon like that?,,,32
12492,NewEngland/32/19.cha,CHI,us.,,,32
12493,NewEngland/32/19.cha,CAR,yeah we do.,,,32
12494,NewEngland/32/19.cha,CAR,oh and there's some flowers.,,,32
12495,NewEngland/32/19.cha,CAR,and what's happening in this picture?,,,32
12496,NewEngland/32/19.cha,CHI,I don't know.,1.0,,32
12497,NewEngland/32/19.cha,CAR,I don't know.,,,32
12498,NewEngland/32/19.cha,CAR,are they brushing their teeth?,,,32
12499,NewEngland/32/19.cha,CHI,look it.,-1.0,preposition,32
12500,NewEngland/32/19.cha,CHI,they're each in the bed.,1.0,,32
12501,NewEngland/32/19.cha,CAR,in their beds.,,,32
12502,NewEngland/32/19.cha,CAR,who's reading their bedtime story?,,,32
12503,NewEngland/32/19.cha,CAR,you think that's the mommy bunny or the daddy bunny?,,,32
12504,NewEngland/32/19.cha,CHI,the daddy bunny.,1.0,,32
12505,NewEngland/32/19.cha,CAR,yeah.,,,32
12506,NewEngland/32/19.cha,CHI,he is.,1.0,,32
12507,NewEngland/32/19.cha,CAR,and this maybe this is the bunny's baby Joey.,,,32
12508,NewEngland/32/19.cha,CAR,yeah.,,,32
12509,NewEngland/32/19.cha,CAR,and look at this.,,,32
12510,NewEngland/32/19.cha,CAR,even the bug has a little baby Joey.,,,32
12511,NewEngland/32/19.cha,CAR,and they cuddle him up.,,,32
12512,NewEngland/32/19.cha,CAR,and they probably say their prayers and they say we'll see you in the morning when the sun comes up.,,,32
12513,NewEngland/32/19.cha,CAR,look at the picture.,,,32
12514,NewEngland/32/19.cha,CAR,even the picture has the bunny and a bug.,,,32
12515,NewEngland/32/19.cha,CAR,you wanna turn the last page and see if there is any more?,,,32
12516,NewEngland/32/19.cha,CHI,yeah.,,,32
12517,NewEngland/32/19.cha,CAR,you turn the last page.,,,32
12518,NewEngland/32/19.cha,CHI,this way?,1.0,,32
12519,NewEngland/32/19.cha,CAR,uhhum.,,,32
12520,NewEngland/32/19.cha,CHI,see.,,,32
12521,NewEngland/32/19.cha,CHI,this doesn't turn.,1.0,,32
12522,NewEngland/32/19.cha,CAR,it doesn't turn?,,,32
12523,NewEngland/32/19.cha,CAR,oh it's the end of the book?,,,32
12524,NewEngland/32/19.cha,CAR,ah there's the mum.,,,32
12525,NewEngland/32/19.cha,CAR,can you tell me anything you see in this picture?,,,32
12526,NewEngland/32/19.cha,CAR,what's that?,,,32
12527,NewEngland/32/19.cha,CHI,I don't know.,1.0,,32
12528,NewEngland/32/19.cha,CAR,I don't know.,,,32
12529,NewEngland/32/19.cha,CHI,a balloon!,0.0,,32
12530,NewEngland/32/19.cha,CAR,looks like a clock to me.,,,32
12531,NewEngland/32/19.cha,CAR,why don't you put this book away in the box and I'll see what's in the next box up on the desk?,,,32
12532,NewEngland/32/19.cha,CAR,okay?,,,32
12533,NewEngland/32/19.cha,CAR,here.,,,32
12534,NewEngland/32/19.cha,CAR,you put that away.,,,32
12535,NewEngland/32/19.cha,CAR,see if you can put the top on the box and I'll see what's on the desk.,,,32
12536,NewEngland/32/19.cha,CAR,can you put the top on that now?,,,32
12537,NewEngland/32/19.cha,CAR,here I'll give you a helping hand.,,,32
12538,NewEngland/32/19.cha,CAR,there.,,,32
12539,NewEngland/32/19.cha,CAR,you put that up on the desk.,,,32
12540,NewEngland/32/19.cha,CAR,thank you.,,,32
12541,NewEngland/32/19.cha,CAR,good work.,,,32
12542,NewEngland/32/19.cha,CAR,crash.,,,32
12543,NewEngland/32/19.cha,CAR,alright.,,,32
12544,NewEngland/32/19.cha,CAR,that's alright.,,,32
12545,NewEngland/32/19.cha,CAR,I can fix that later.,,,32
12546,NewEngland/32/19.cha,CAR,what's in here?,,,32
12547,NewEngland/32/19.cha,CHI,I don't know.,1.0,,32
12548,NewEngland/32/19.cha,CHI,okay.,,,32
12549,NewEngland/32/19.cha,CAR,oh!,,,32
12550,NewEngland/32/19.cha,CAR,what is it?,,,32
12551,NewEngland/32/19.cha,CHI,it's Cookie Monster.,1.0,,32
12552,NewEngland/32/19.cha,CHI,and a bird.,1.0,,32
12553,NewEngland/32/19.cha,CAR,what can we do with these?,,,32
12554,NewEngland/32/19.cha,CHI,you put them on like this.,1.0,,32
12555,NewEngland/32/19.cha,CAR,let's see.,,,32
12556,NewEngland/32/19.cha,CHI,like this.,1.0,,32
12557,NewEngland/32/19.cha,CAR,hello Cookie Monster.,,,32
12558,NewEngland/32/19.cha,CHI,hi.,,,32
12559,NewEngland/32/19.cha,CAR,how are you?,,,32
12560,NewEngland/32/19.cha,CHI,hi.,,,32
12561,NewEngland/32/19.cha,CHI,what has in him?,-1.0,"auxiliary, subject",32
12562,NewEngland/32/19.cha,CAR,what does he have in him?,,,32
12563,NewEngland/32/19.cha,CHI,yeah.,,,32
12564,NewEngland/32/19.cha,CAR,what's in there?,,,32
12565,NewEngland/32/19.cha,CAR,is it his mouth?,,,32
12566,NewEngland/32/19.cha,CHI,hi.,,,32
12567,NewEngland/32/19.cha,CHI,hi.,,,32
12568,NewEngland/32/19.cha,CAR,hello Cookie Monster.,,,32
12569,NewEngland/32/19.cha,CAR,can you shake my hand?,,,32
12570,NewEngland/32/19.cha,CAR,how about if I put one on then they can talk?,,,32
12571,NewEngland/32/19.cha,CHI,hi.,,,32
12572,NewEngland/32/19.cha,CAR,hello Cookie Monster.,,,32
12573,NewEngland/32/19.cha,CAR,my name is Polly the Bird.,,,32
12574,NewEngland/32/19.cha,CAR,and I would like to play with you.,,,32
12575,NewEngland/32/19.cha,CAR,would you play with me?,,,32
12576,NewEngland/32/19.cha,CHI,yeah.,,,32
12577,NewEngland/32/19.cha,CAR,I'm going to sleep in my bed.,,,32
12578,NewEngland/32/19.cha,CAR,watch this.,,,32
12579,NewEngland/32/19.cha,CAR,I'm.,,,32
12580,NewEngland/32/19.cha,CHI,I'm going to sleep in my bed.,1.0,,32
12581,NewEngland/32/19.cha,CAR,I'm going to wake up now and get my play clothes on.,,,32
12582,NewEngland/32/19.cha,CHI,yeah.,,,32
12583,NewEngland/32/19.cha,CHI,me too.,1.0,,32
12584,NewEngland/32/19.cha,CAR,I'm now putting my sneakers on.,,,32
12585,NewEngland/32/19.cha,CAR,put my shirt on.,,,32
12586,NewEngland/32/19.cha,CAR,I can do it all by myself.,,,32
12587,NewEngland/32/19.cha,CAR,can you put your play clothes on all by yourself?,,,32
12588,NewEngland/32/19.cha,CAR,you look very handsome in those play clothes.,,,32
12589,NewEngland/32/19.cha,CAR,I like your new velcro sneakers Mister Cookie Monster.,,,32
12590,NewEngland/32/19.cha,CAR,wanna come over to my house and we'll have some lunch?,,,32
12591,NewEngland/32/19.cha,CHI,yeah.,,,32
12592,NewEngland/32/19.cha,CAR,alright.,,,32
12593,NewEngland/32/19.cha,CAR,hold my hand.,,,32
12594,NewEngland/32/19.cha,CAR,what would you like for lunch?,,,32
12595,NewEngland/32/19.cha,CHI,I like peanut butter.,1.0,,32
12596,NewEngland/32/19.cha,CAR,okay.,,,32
12597,NewEngland/32/19.cha,CAR,I'll make the peanut butter.,,,32
12598,NewEngland/32/19.cha,CAR,what would you like to drink?,,,32
12599,NewEngland/32/19.cha,CHI,I like soda.,1.0,,32
12600,NewEngland/32/19.cha,CAR,you get the soda and I'll make the peanut butter.,,,32
12601,NewEngland/32/19.cha,CAR,the refrigerator's over there.,,,32
12602,NewEngland/32/19.cha,CAR,here.,,,32
12603,NewEngland/32/19.cha,CAR,we can pretend this is the table.,,,32
12604,NewEngland/32/19.cha,CAR,sit here.,,,32
12605,NewEngland/32/19.cha,CAR,here's your peanut butter sandwich.,,,32
12606,NewEngland/32/19.cha,CAR,hey I got an idea.,,,32
12607,NewEngland/32/19.cha,CHI,what?,,,32
12608,NewEngland/32/19.cha,CAR,why don't you take the bird one now and I could have a turn with the Cookie Monster?,,,32
12609,NewEngland/32/19.cha,CHI,yeah.,,,32
12610,NewEngland/32/19.cha,CAR,alright.,,,32
12611,NewEngland/32/19.cha,CAR,thanks.,,,32
12612,NewEngland/32/19.cha,CAR,oh that does have something funny inside.,,,32
12613,NewEngland/32/19.cha,CAR,it feels like plastic.,,,32
12614,NewEngland/32/19.cha,CAR,inside this mouth.,,,32
12615,NewEngland/32/19.cha,CHI,I can't do this one.,1.0,,32
12616,NewEngland/32/19.cha,CAR,that one's hard to do?,,,32
12617,NewEngland/32/19.cha,CAR,you wanna try Cookie Monster again?,,,32
12618,NewEngland/32/19.cha,CHI,yeah.,,,32
12619,NewEngland/32/19.cha,CAR,it's a little easier to move the mouth on this one?,,,32
12620,NewEngland/32/19.cha,CAR,yeah.,,,32
12621,NewEngland/32/19.cha,CAR,I think let me turn your here.,,,32
12622,NewEngland/32/19.cha,CAR,wanna give it a try?,,,32
12623,NewEngland/32/19.cha,CAR,you wanna use that one?,,,32
12624,NewEngland/32/19.cha,CHI,yeah.,,,32
12625,NewEngland/32/19.cha,CAR,okay.,,,32
12626,NewEngland/32/19.cha,CAR,I'll use the bird.,,,32
12627,NewEngland/32/19.cha,CAR,do you like my fancy blue hair?,,,32
12628,NewEngland/32/19.cha,CHI,something has inside here.,-1.0,"object, preposition",32
12629,NewEngland/32/19.cha,CAR,yeah it's like a piece of plastic in there.,,,32
12630,NewEngland/32/19.cha,CAR,I wish we could turn it inside out so we could see it.,,,32
12631,NewEngland/32/19.cha,CAR,see this is what's inside that makes it move.,,,32
12632,NewEngland/32/19.cha,CAR,see?,,,32
12633,NewEngland/32/19.cha,CAR,pretty fancy huh?,,,32
12634,NewEngland/32/19.cha,CAR,it's a great puppet!,,,32
12635,NewEngland/32/19.cha,CAR,here you go.,,,32
12636,NewEngland/32/19.cha,CHI,I touched it.,1.0,,32
12637,NewEngland/32/19.cha,CAR,yeah that's what you do.,,,32
12638,NewEngland/32/19.cha,CAR,what.,,,32
12639,NewEngland/32/19.cha,CAR,what else can these puppets do?,,,32
12640,NewEngland/32/19.cha,CHI,they they can play on the swings.,1.0,,32
12641,NewEngland/32/19.cha,CAR,alright.,,,32
12642,NewEngland/32/19.cha,CAR,where should the swings be?,,,32
12643,NewEngland/32/19.cha,CAR,what should we make the swings be?,,,32
12644,NewEngland/32/19.cha,CHI,the swings are over there.,1.0,,32
12645,NewEngland/32/19.cha,CAR,alright.,,,32
12646,NewEngland/32/19.cha,CAR,let's have them over there.,,,32
12647,NewEngland/32/19.cha,CAR,you know what they could do?,,,32
12648,NewEngland/32/19.cha,CAR,we could have this be the swings.,,,32
12649,NewEngland/32/19.cha,CHI,what?,,,32
12650,NewEngland/32/19.cha,CAR,they could sit on my arm and they could pretend my arm is the swing.,,,32
12651,NewEngland/32/19.cha,CHI,yeah.,,,32
12652,NewEngland/32/19.cha,CAR,alright.,,,32
12653,NewEngland/32/19.cha,CAR,have your puppet come sit on my swing.,,,32
12654,NewEngland/32/19.cha,CAR,I think your puppet can sit on the swings and mine will push!,,,32
12655,NewEngland/32/19.cha,CAR,oh!,,,32
12656,NewEngland/32/19.cha,CAR,don't go so high!,,,32
12657,NewEngland/32/19.cha,CAR,don't go so high!,,,32
12658,NewEngland/32/19.cha,CAR,that was really fun playing on the swings.,,,32
12659,NewEngland/32/19.cha,CAR,that's just plastic.,,,32
12660,NewEngland/32/19.cha,CAR,it's plastic in there which makes the mouth hard.,,,32
12661,NewEngland/32/19.cha,CAR,makes the mouth hard.,,,32
12662,NewEngland/32/19.cha,CAR,and this mouth is just made out of cloth so it's soft.,,,32
12663,NewEngland/32/19.cha,CHI,hi.,,,32
12664,NewEngland/32/19.cha,CAR,hello.,,,32
12665,NewEngland/32/19.cha,CHI,hi.,,,32
12666,NewEngland/32/19.cha,CAR,look what else could we do today?,,,32
12667,NewEngland/32/19.cha,CHI,we could play in the bed.,1.0,,32
12668,NewEngland/32/19.cha,CAR,alright.,,,32
12669,NewEngland/32/19.cha,CAR,let's go in our beds.,,,32
12670,NewEngland/32/19.cha,CAR,this is my bed.,,,32
12671,NewEngland/32/19.cha,CHI,this is my bed.,1.0,,32
12672,NewEngland/32/19.cha,CAR,I'm going to go to sleep.,,,32
12673,NewEngland/32/19.cha,CHI,I'm going to go to sleep.,1.0,,32
12674,NewEngland/32/19.cha,CAR,put his covers up.,,,32
12675,NewEngland/32/19.cha,CAR,good night.,,,32
12676,NewEngland/32/19.cha,CHI,good night.,1.0,,32
12677,NewEngland/32/19.cha,CHI,put his covers up.,0.0,,32
12678,NewEngland/32/19.cha,CAR,put his covers up?,,,32
12679,NewEngland/32/19.cha,CHI,good night.,1.0,,32
12680,NewEngland/32/19.cha,CAR,good night.,,,32
12681,NewEngland/32/19.cha,CAR,should we put them in the box and cover it up and find something else to play?,,,32
12682,NewEngland/32/19.cha,CHI,yeah.,,,32
12683,NewEngland/32/19.cha,CAR,alright.,,,32
12684,NewEngland/32/19.cha,CAR,why don't we put them both in the box.,,,32
12685,NewEngland/32/19.cha,CAR,you put the top on the box and I'll get something else.,,,32
12686,NewEngland/32/19.cha,CHI,I did it mom.,1.0,,32
12687,NewEngland/32/19.cha,CAR,thanks.,,,32
12688,NewEngland/32/19.cha,CAR,ahhah.,,,32
12689,NewEngland/32/19.cha,CAR,I wonder what could be in this box.,,,32
12690,NewEngland/32/19.cha,CAR,plunk.,,,32
12691,NewEngland/32/19.cha,CHI,open.,,,32
12692,NewEngland/32/19.cha,CHI,crayons.,,,32
12693,NewEngland/32/19.cha,CAR,crayons.,,,32
12694,NewEngland/32/19.cha,CAR,do you know any of these crayon's color names?,,,32
12695,NewEngland/32/19.cha,CAR,know what color this is?,,,32
12696,NewEngland/32/19.cha,CHI,what?,,,32
12697,NewEngland/32/19.cha,CAR,take a guess.,,,32
12698,NewEngland/32/19.cha,CAR,take a wild guess.,,,32
12699,NewEngland/32/19.cha,CHI,blue.,,,32
12700,NewEngland/32/19.cha,CAR,it's not blue.,,,32
12701,NewEngland/32/19.cha,CAR,try another one.,,,32
12702,NewEngland/32/19.cha,CHI,red.,,,32
12703,NewEngland/32/19.cha,CAR,red.,,,32
12704,NewEngland/32/19.cha,CAR,what color are my shoes?,,,32
12705,NewEngland/32/19.cha,CHI,I don't know.,1.0,,32
12706,NewEngland/32/19.cha,CAR,what color are my shoes?,,,32
12707,NewEngland/32/19.cha,CHI,red.,,,32
12708,NewEngland/32/19.cha,CAR,red.,,,32
12709,NewEngland/32/19.cha,CAR,wanna have the red crayon?,,,32
12710,NewEngland/32/19.cha,CHI,yeah.,,,32
12711,NewEngland/32/19.cha,CHI,where's paper?,1.0,,32
12712,NewEngland/32/19.cha,CAR,this is the paper right here.,,,32
12713,NewEngland/32/19.cha,CAR,you can use this paper or we can use this paper.,,,32
12714,NewEngland/32/19.cha,CHI,no.,,,32
12715,NewEngland/32/19.cha,CHI,no.,,,32
12716,NewEngland/32/19.cha,CAR,going to use that?,,,32
12717,NewEngland/32/19.cha,CAR,okay.,,,32
12718,NewEngland/32/19.cha,CAR,what are you going to make?,,,32
12719,NewEngland/32/19.cha,CAR,you know it would easier if you put it on the if you pretend this is a desk.,,,32
12720,NewEngland/32/19.cha,CAR,put this on the on this like the desk.,,,32
12721,NewEngland/32/19.cha,CHI,who did this mom?,1.0,,32
12722,NewEngland/32/19.cha,CAR,probably some other child who had this toy before us.,,,32
12723,NewEngland/32/19.cha,CAR,wanna wanna put.,,,32
12724,NewEngland/32/19.cha,CAR,here.,,,32
12725,NewEngland/32/19.cha,CAR,excuse me one second.,,,32
12726,NewEngland/32/19.cha,CAR,alright.,,,32
12727,NewEngland/32/19.cha,CAR,pretend this is a desk.,,,32
12728,NewEngland/32/19.cha,CAR,and if you write on that it makes it a little bit easy to do.,,,32
12729,NewEngland/32/19.cha,CAR,what are you going to draw a picture of?,,,32
12730,NewEngland/32/19.cha,CHI,a kid.,1.0,,32
12731,NewEngland/32/19.cha,CAR,a kid?,,,32
12732,NewEngland/32/19.cha,CHI,me.,,,32
12733,NewEngland/32/19.cha,CAR,you're going to draw a picture of you?,,,32
12734,NewEngland/32/19.cha,CHI,yeah.,,,32
12735,NewEngland/32/19.cha,CAR,I see.,,,32
12736,NewEngland/32/19.cha,CHI,that's me.,1.0,,32
12737,NewEngland/32/19.cha,CHI,this my face.,-1.0,verb,32
12738,NewEngland/32/19.cha,CAR,nice face.,,,32
12739,NewEngland/32/19.cha,CAR,can you put the eyes on?,,,32
12740,NewEngland/32/19.cha,CHI,yeah.,,,32
12741,NewEngland/32/19.cha,CAR,oh aren't they pretty.,,,32
12742,NewEngland/32/19.cha,CAR,and how about a big smily mouth?,,,32
12743,NewEngland/32/19.cha,CAR,oh.,,,32
12744,NewEngland/32/19.cha,CHI,I put the eyes on.,0.0,,32
12745,NewEngland/32/19.cha,CAR,I like the eyes.,,,32
12746,NewEngland/32/19.cha,CAR,okay how about a big smily mouth?,,,32
12747,NewEngland/32/19.cha,CAR,wow.,,,32
12748,NewEngland/32/19.cha,CHI,I wanna make sad face.,-1.0,determiner,32
12749,NewEngland/32/19.cha,CAR,a sad face?,,,32
12750,NewEngland/32/19.cha,CAR,how come he's making a sad face?,,,32
12751,NewEngland/32/19.cha,CHI,because I wanna.,1.0,,32
12752,NewEngland/32/19.cha,CAR,oh alright.,,,32
